Group,vals
a_awake,-0.010931693877096848
a_awake,0.010839546958505301
a_awake,0.02374565475442965
a_awake,0.023781197119056078
a_awake,-0.018460840308251986
a_awake,-0.0062675482685748745
a_awake,0.00868283170674486
a_awake,-0.018681364105054762
a_awake,0.014686052146549989
a_awake,0.005936751959869823
a_awake,-0.018944708906359506
a_awake,0.01934944425930162
a_awake,0.0003657160818298219
a_awake,0.05106863000304502
a_awake,0.06320671517148913
a_awake,-0.04569882968537276
a_awake,0.021270776547566643
a_awake,-0.0341458054103407
a_awake,-0.00715416154553837
a_awake,-0.019279263837018754
a_awake,0.007432562930908828
a_awake,0.0012421889944242333
a_awake,0.05118690408768196
a_awake,0.06911737105147846
a_awake,0.023893807867457723
a_awake,0.0033251062284988565
a_awake,0.017370159344727434
a_awake,0.045446479338607
a_awake,-0.02311535257310462
a_awake,-0.04992235598257775
a_awake,-0.015916229069697935
a_awake,-0.01348518400217037
a_awake,0.015629379959975688
a_awake,-0.05291362585387653
a_awake,-0.020294696830553516
a_awake,-0.04655733307038967
a_awake,0.02980215015167418
a_awake,-0.01308014197630575
a_awake,-0.0022855030706357667
a_awake,-0.05349995401320532
a_awake,0.0049783857445056335
a_awake,0.013281584445193045
a_awake,-0.00651737483030572
a_awake,-0.002682968655718459
a_awake,-0.04525036777012125
a_awake,0.02014195495465556
a_awake,-0.007484502893951982
a_awake,-0.03220748175830789
a_awake,-0.045931469767976
a_awake,-0.06624028945650591
a_awake,0.04049177072918537
a_awake,0.018517595706892317
a_awake,0.005934880447310304
a_awake,-0.020570660363384178
a_awake,0.015396648684686579
a_awake,0.01517058565360897
a_awake,-0.013634769494150082
a_awake,0.024820565383049123
a_awake,0.0050170604060568716
a_awake,0.015870541177769964
a_awake,-0.014471839617750181
a_awake,-0.022861858334960235
a_awake,0.038377777901476756
a_awake,0.008145432725625876
a_awake,0.0065145462456213405
a_awake,0.016376806282920535
a_awake,0.016609769243105012
a_awake,-0.019181412052639624
a_awake,0.036858157070234876
a_awake,-0.016495904759319873
a_awake,0.011591395481794721
a_awake,0.05597044675286121
a_awake,-0.036588017157228786
a_awake,-0.0006201520889199013
a_awake,0.029504287648004068
a_awake,-0.023141526411186174
a_awake,-0.05965179584107393
a_awake,-0.011590027839835636
a_awake,0.02144470529458846
a_awake,-0.0035726750471709273
a_awake,-0.021846317142038107
a_awake,0.015340946878918856
a_awake,-0.02726928659084637
a_awake,0.011143988941002825
a_awake,0.04904954919238139
a_awake,-0.020921781855207735
a_awake,-0.023262871534138654
a_awake,0.04022117312416324
a_awake,0.011521363236794355
a_awake,0.0076925875163152075
a_awake,-0.03411962923745638
a_awake,0.005953487069189326
a_awake,-0.00774340482954674
a_awake,-0.02069795606216211
a_awake,-0.015648466535878886
a_awake,-0.015596345127127612
a_awake,-0.04670910617767478
a_awake,0.011924782142501955
a_awake,0.024753320907111884
a_awake,-0.021700311627785396
a_awake,0.032918087557283385
